Genero,Palabra,Cantidad
Salsa,SUEñES,1
Salsa,BESOS,3
Salsa,MADRUGADA,1
Salsa,LEVANTES,1
Salsa,BUSCANDO,1
Salsa,QUIéN,1
Salsa,MUCHO,3
Salsa,FUERA,2
Salsa,ESTA,1
Salsa,NOCHE,1
Salsa,úLTIMA,1
Salsa,VEZ,7
Salsa,MUUAA,1
Salsa,OTRA,9
Salsa,MAELO,2
Salsa,RUIZ,1
Salsa,ESTEMOS,1
Salsa,SOLOS,1
Salsa,AMANECER,2
Salsa,CONTIGO,2
Salsa,SERá,5
Salsa,MEJOR,6
Salsa,MIEL,1
Salsa,ACARICIAME,4
Salsa,LLENARTE,1
Salsa,HABITACIóN,1
Salsa,AMAR,2
Salsa,VAS,5
Salsa,DARIA,1
Salsa,DéJAME,1
Salsa,TOCAR,1
Salsa,PUERTA,1
Salsa,SOL,3
Salsa,POSADOS,1
Salsa,ESTá,8
Salsa,MURIENDO,1
Salsa,QUERER,1
Salsa,BRILLABAN,2
Salsa,ARDIENTE,2
Salsa,QUEMABA,2
Salsa,PRE,1
Salsa,CORO,2
Salsa,CALCINARME,2
Salsa,RECORRí,2
Salsa,HOY,4
Salsa,SUFRO,3
Salsa,SOLEDAD,3
Salsa,FUEGO,3
Salsa,APAGAR,3
Salsa,ANSIAS,3
Salsa,SACIAR,3
Salsa,NECESITO,26
Salsa,ENTRAR,2
Salsa,ESTREMECER,2
Salsa,SENTIR,2
Salsa,LATIDO,2
Salsa,OíR,2
Salsa,GEMIDOS,2
Salsa,DESPUéS,1
Salsa,ENTREGARTE,1
Salsa,DESPLOMAR,1
Salsa,TIERNO,1
Salsa,ABRAZO,1
Salsa,PODERTE,1
Salsa,LLENAR,1
Salsa,DéJALO,1
Salsa,ENTRE,5
Salsa,LLAMAS,1
Salsa,LLEVARTE,1
Salsa,VAPOR,1
Salsa,VIVIR,4
Salsa,CARICIAS,1
Salsa,VENGAS,1
Salsa,DIGO,3
Salsa,BRINDARTE,1
Salsa,ABRIGO,2
Salsa,DESESPERO,1
Salsa,CARIñO,2
Salsa,MUERO,1
Salsa,ESTAR,2
Salsa,LADO,2
Salsa,ENAMORADOS,1
Salsa,PODERME,1
Salsa,EXHIBES,1
Salsa,NIñO,1
Salsa,BOCA,2
Salsa,ALOCA,1
Salsa,PROVOCA,1
Salsa,PENA,2
Salsa,SEAS,1
Salsa,GUSTE,1
Salsa,LLEVADA,1
Salsa,ENTIENDO,1
Salsa,CóMO,2
Salsa,PRETENDES,1
Salsa,FELIZ,1
Salsa,IDIOTA,1
Salsa,TRATA,1
Salsa,CUALQUIERA,1
Salsa,Sé,8
Salsa,ALGúN,3
Salsa,HARá,2
Salsa,FALTA,3
Salsa,DESPECHO,2
Salsa,AUNQUE,3
Salsa,PAREZCA,2
Salsa,EQUIVOCASTE,3
Salsa,AL,10
Salsa,ELEGIR,3
Salsa,éL,3
Salsa,ARREPENTIR,3
Salsa,ENTERA,3
Salsa,VA,13
Salsa,DOLER,9
Salsa,TARDE,3
Salsa,TEMPRANO,3
Salsa,VERáS,3
Salsa,TOCA,3
Salsa,LE,24
Salsa,EXCITE,3
Salsa,ABANDONE,2
Salsa,DESCUBRIR,2
Salsa,AMARGURA,2
Salsa,DOLIENDO,3
Salsa,AHORA,3
Salsa,DEJAS,4
Salsa,ESTE,3
Salsa,HA,3
Salsa,DURARME,3
Salsa,ADVIERTO,2
Salsa,VUELVAS,2
Salsa,BESE,1
Salsa,IMPORTA,1
Salsa,HACER,2
Salsa,RUíZ,1
Salsa,PODRáS,1
Salsa,SABIENDO,1
Salsa,AHOGA,1
Salsa,SALA,2
Salsa,HOSPITAL,2
Salsa,NACIó,1
Salsa,SIMóN,8
Salsa,VERANO,2
Salsa,ORGULLO,1
Salsa,DON,1
Salsa,ANDRéS,4
Salsa,VARóN,3
Salsa,FUE,6
Salsa,CRIADO,1
Salsa,DURA,1
Salsa,SEVERIDAD,1
Salsa,OPINó,1
Salsa,CREZCAS,1
Salsa,ESTUDIAR,1
Salsa,MISMA,1
Salsa,VAINA,1
Salsa,PAPá,3
Salsa,ÓYELO,1
Salsa,TENDRáS,1
Salsa,GRAN,3
Salsa,EXTRANJERO,1
Salsa,LEJOS,1
Salsa,CASA,1
Salsa,OLVIDó,2
Salsa,AQUEL,1
Salsa,SERMóN,1
Salsa,CAMBIó,1
Salsa,FORMA,1
Salsa,CAMINAR,2
Salsa,USABA,1
Salsa,FALDA,1
Salsa,LAPIZ,1
Salsa,LABIAL,1
Salsa,CARTERóN,1
Salsa,CUENTA,1
Salsa,GENTE,3
Salsa,VISITARLO,1
Salsa,AVISAR,1
Salsa,�VAYA,1
Salsa,ERROR,1
Salsa,HABLó,2
Salsa,PASAR,2
Salsa,DIJO,1
Salsa,HOLA,1
Salsa,TAL,1
Salsa,CONOCES,1
Salsa,SOY,1
Salsa,HIJO,2
Salsa,PUEDE,9
Salsa,CORREGIR,9
Salsa,NATURALEZA,9
Salsa,PALO,9
Salsa,NACE,9
Salsa,DOBLA,9
Salsa,JAMáS,10
Salsa,TRONCO,9
Salsa,ENDEREZA,9
Salsa,DEJó,1
Salsa,LLEVAR,1
Salsa,DICE,1
Salsa,PADRE,1
Salsa,ABANDONó,1
Salsa,QUEJES,2
Salsa,CIELO,2
Salsa,CAEN,2
Salsa,LIMONES,1
Salsa,APRENDE,1
Salsa,LIMONADA,1
Salsa,MIENTRAS,6
Salsa,PASAN,1
Salsa,AñOS,1
Salsa,VIEJO,3
Salsa,CEDIENDO,1
Salsa,POCO,2
Salsa,ESCRIBíA,1
Salsa,ESTABA,2
Salsa,CURIOSO,1
Salsa,FIN,1
Salsa,HUBO,4
Salsa,NOTICIA,1
Salsa,DóNDE,1
Salsa,TRISTE,1
Salsa,LLAMADA,1
Salsa,LELELE,11
Salsa,LELE,3
Salsa,EXTRAñA,1
Salsa,ENFERMEDAD,1
Salsa,MURIó,1
Salsa,ENFERMO,1
Salsa,CAMA,1
Salsa,LLORó,3
Salsa,SIMó,1
Salsa,ó,6
Salsa,óN,1
Salsa,TENER,1
Salsa,COMPASIóN,2
Salsa,BASTA,1
Salsa,MORALEJA,1
Salsa,ESTé,1
Salsa,LIBRE,2
Salsa,PECADO,1
Salsa,TIRE,1
Salsa,PIEDRA,1
Salsa,PERDONA,1
Salsa,DESTINO,2
Salsa,CIERTO,1
Salsa,AMARGOS,1
Salsa,RECUERDOS,1
Salsa,PROPIO,1
Salsa,INFIERNO,1
Salsa,ESQUINA,5
Salsa,BARRIO,2
Salsa,VI,1
Salsa,TUMBA,1
Salsa,TIENEN,1
Salsa,GUAPOS,2
Salsa,MANOS,2
Salsa,BOLSILLOS,1
Salsa,GABáN,3
Salsa,PA,17
Salsa,SEPAN,2
Salsa,CUáL,1
Salsa,ELLAS,1
Salsa,PUñAL,4
Salsa,USA,1
Salsa,SOMBRERO,1
Salsa,ALA,1
Salsa,ANCHA,1
Salsa,MEDIO,1
Salsa,ZAPATILLAS,1
Salsa,PROBLEMAS,1
Salsa,SALIR,1
Salsa,VOLA,1
Salsa,LENTES,1
Salsa,OSCUROS,1
Salsa,MIRANDO,1
Salsa,DIENTE,3
Salsa,ORO,3
Salsa,RíE,3
Salsa,VE,3
Salsa,BRILLANDO,1
Salsa,TRES,1
Salsa,CUADRAS,1
Salsa,AQUELLA,1
Salsa,RECORRIENDO,1
Salsa,ACERA,4
Salsa,QUINTA,1
Salsa,ZAGUáN,2
Salsa,ENTRA,1
Salsa,DA,20
Salsa,TRAGO,1
Salsa,OLVIDAR,1
Salsa,FLOJO,1
Salsa,CLIENTES,1
Salsa,TRABAJAR,1
Salsa,CARRO,1
Salsa,PASA,2
Salsa,DESPACITO,1
Salsa,AVENIDA,3
Salsa,MARCAS,1
Salsa,SABEN,1
Salsa,POLICíA,1
Salsa,HMM,1
Salsa,PEDRO,6
Salsa,NAVAJA,6
Salsa,DENTRO,3
Salsa,MIRA,33
Salsa,SONRíE,1
Salsa,BRILLAR,1
Salsa,CAMINA,2
Salsa,VISTA,1
Salsa,ALMA,1
Salsa,DESIERTA,1
Salsa,PRONTO,2
Salsa,SALE,2
Salsa,APRIETA,1
Salsa,PUñO,1
Salsa,OTRO,1
Salsa,CARRERA,1
Salsa,RUIDO,2
Salsa,CRUZA,1
Salsa,REFUNFUñANDO,1
Salsa,PUES,2
Salsa,HIZO,1
Salsa,PESOS,2
Salsa,COMER,1
Salsa,SACA,1
Salsa,REVOLVER,3
Salsa,GUARDARLO,1
Salsa,CARTERA,1
Salsa,ESTORBE,1
Salsa,SMITH,1
Salsa,WESSON,1
Salsa,CARGA,1
Salsa,ENCIMA,2
Salsa,MAL,1
Salsa,IBA,1
Salsa,ALUMBRANDO,1
Salsa,�GUISO,1
Salsa,FáCIL,1
Salsa,REíA,1
Salsa,HUNDíA,1
Salsa,SONó,1
Salsa,DISPARO,1
Salsa,CAñóN,1
Salsa,CAYó,1
Salsa,VEíA,1
Salsa,MUERTE,1
Salsa,HERIDA,1
Salsa,DECíA,2
Salsa,PENSABA,1
Salsa,SALá,1
Salsa,ESTáS,2
Salsa,PEOR,1
Salsa,�NO,1
Salsa,NA,1
Salsa,CRéANME,1
Salsa,SALIó,1
Salsa,CURIOSOS,1
Salsa,PREGUNTAS,1
Salsa,BORRACHO,2
Salsa,DOS,1
Salsa,CUERPOS,1
Salsa,TROPEZó,1
Salsa,COGIó,1
Salsa,MARCHó,1
Salsa,TROPEZANDO,1
Salsa,CANTANDO,1
Salsa,DESAFINA,1
Salsa,AQUí,2
Salsa,LES,1
Salsa,TRAJE,1
Salsa,MENSAJE,1
Salsa,CANCIóN,1
Salsa,SORPRESAS,18
Salsa,�AY,9
Salsa,DIOS,9
Salsa,MATóN,1
Salsa,HIERRO,2
Salsa,MATA,1
Salsa,TERMINA,1
Salsa,MALEANTE,1
Salsa,PESCADOR,1
Salsa,ANZUELO,1
Salsa,TIRASTE,1
Salsa,SARDINA,1
Salsa,TIBURóN,1
Salsa,ENGANCHASTE,1
Salsa,LIKE,2
Salsa,LIVE,2
Salsa,IN,2
Salsa,AMERICA,2
Salsa,OCHO,1
Salsa,MILLONES,1
Salsa,HISTORIAS,1
Salsa,CIUDAD,1
Salsa,NUEVA,1
Salsa,YORK,1
Salsa,ABUELITA,1
Salsa,úLTIMO,1
Salsa,MANDA,1
Salsa,CAMBIA,1
Salsa,BRAVO,1
Salsa,NACISTE,1
Salsa,MARTILLO,1
Salsa,CLAVOS,1
Salsa,CUIDA,2
Salsa,CAMARá,1
Salsa,CORRE,1
Salsa,VUELA,1
Salsa,NOVELA,1
Salsa,KAFKA,1
Salsa,DOBLO,1
Salsa,CALLEJóN,1
Salsa,TALENTO,18
Salsa,MOZA,10
Salsa,BUEN,12
Salsa,PODEROSA,12
Salsa,TELEVISIóN,5
Salsa,TRASERO,6
Salsa,CAUSA,4
Salsa,SENSACIóN,4
Salsa,SABOR,1
Salsa,SALSA,1
Salsa,CHANGA,1
Salsa,RAP,1
Salsa,TRAE,1
Salsa,HISTORIA,1
Salsa,SUPO,1
Salsa,GANARSE,1
Salsa,ADMIRACIóN,1
Salsa,CAUSó,1
Salsa,ACTORES,1
Salsa,SIMPATíA,1
Salsa,ESPLENDOR,1
Salsa,ACTRICES,1
Salsa,ANTIPATíA,1
Salsa,PALANCA,1
Salsa,VALOR,1
Salsa,AMó,1
Salsa,EJECUTIVO,1
Salsa,ARTE,1
Salsa,DRAMáTICO,1
Salsa,EMBRUJó,1
Salsa,MOVIENDO,1
Salsa,POQUITO,1
Salsa,CONQUISTó,1
Salsa,ESTRELLA,1
Salsa,DESTACADA,1
Salsa,SHOW,1
Salsa,FALLó,1
Salsa,PUDO,1
Salsa,ESCENA,2
Salsa,HABíA,2
Salsa,LLANTO,1
Salsa,CANTó,1
Salsa,CANTO,1
Salsa,SOLO,1
Salsa,DOBLó,1
Salsa,PESAR,1
Salsa,SIGUE,1
Salsa,COBRANDO,1
Salsa,ECHA,8
Salsa,ELEGANTE,6
Salsa,PRECIOSA,2
Salsa,COCHA,2
Salsa,PRECHOSA,2
Salsa,SON,4
Salsa,COSAS,4
Salsa,WOW,1
Salsa,MíRALA,12
Salsa,EPA,1
Salsa,HEY,1
Soul,HEAD,5
Soul,ESTANDO,2
Soul,CONTIGO,7
Soul,ME,46
Soul,OLVIDO,2
Soul,DE,75
Soul,TODO,13
Soul,MI,74
Soul,PARECE,8
Soul,QUE,111
Soul,LO,11
Soul,TENGO,8
Soul,TENIENDOTE,2
Soul,TI,12
Soul,NO,42
Soul,SIENTO,8
Soul,ESTE,2
Soul,MAL,2
Soul,AGOBIA,2
Soul,LLEVO,6
Soul,CONMIGO,2
Soul,ARRUINANDO,2
Soul,ESTA,3
Soul,VIDA,6
Soul,PUEDO,3
Soul,VIVIR,9
Soul,ERES,7
Soul,LUZ,6
Soul,ILUMINA,2
Soul,LAS,14
Soul,NOCHES,2
Soul,EN,37
Soul,LARGO,2
Soul,CAMINO,3
Soul,ES,19
Soul,POR,20
Soul,ESO,6
Soul,FRENTE,2
Soul,AL,9
Soul,DESTINO,2
Soul,QUIERO,6
Soul,UNA,34
Soul,ROSA,4
Soul,TU,61
Soul,PELO,2
Soul,ESTRELLA,3
Soul,EL,58
Soul,CIELO,2
Soul,VIENTO,9
Soul,UN,34
Soul,ACENTO,2
Soul,VOZ,4
Soul,MUSICAL,2
Soul,DESTELLO,2
Soul,LA,28
Soul,MEDALLA,2
Soul,CUELLO,2
Soul,MENOR,2
Soul,MOVIMIENTO,2
Soul,CUERPO,7
Soul,ANDAR,2
Soul,YO,39
Soul,LADO,2
Soul,HORAS,2
Soul,VAN,2
Soul,CON,18
Soul,TIEMPO,6
Soul,NI,3
Soul,ACUERDO,3
Soul,PECHO,6
Soul,HERIDA,4
Soul,MORTAL,2
Soul,SONAR,2
Soul,LLUVIA,3
Soul,PORQUE,13
Soul,AMOR,60
Soul,MASTER,5
Soul,COMO,15
Soul,MADRIGAL,1
Soul,SERIA,7
Soul,DEL,7
Soul,ARBOL,1
Soul,NACE,1
Soul,SI,12
Soul,HUBIERA,4
Soul,SOL,2
Soul,NOCHE,2
Soul,DESNUDA,1
Soul,SILIENCIO,1
Soul,BARCO,1
Soul,SIN,16
Soul,VELA,1
Soul,PODRIA,2
Soul,INSTANTE,1
Soul,CALMAR,1
Soul,DOLOR,3
Soul,AMAR,6
Soul,MORIR,3
Soul,ALMA,11
Soul,HAY,2
Soul,AQUEL,3
Soul,SOLO,13
Soul,NADIE,2
Soul,RESPIRE,1
Soul,EXISTE,1
Soul,OTRO,2
Soul,MODO,1
Soul,TODAS,1
Soul,CALLES,1
Soul,NOHUBIERA,1
Soul,PRESTANDO,1
Soul,CALOR,1
Soul,AVES,1
Soul,AIRE,1
Soul,FLOR,1
Soul,COLOR,4
Soul,DEJAR,1
Soul,ENTREGARME,1
Soul,CORO,1
Soul,CONTé,2
Soul,FUERON,2
Soul,DIEZ,6
Soul,LáGRIMAS,4
Soul,DERRAMé,2
Soul,CUANDO,13
Soul,SUPE,3
Soul,TE,47
Soul,IBAS,2
Soul,DEJABAS,2
Soul,SANGRANDO,2
Soul,POBRE,2
Soul,TRATE,2
Soul,BROTARA,2
Soul,PERO,10
Soul,FUE,4
Soul,TAN,4
Soul,GRANDE,3
Soul,PUDE,7
Soul,MáS,3
Soul,CADA,2
Soul,TENDRáS,2
Soul,ANO,2
Soul,SOLEDAD,2
Soul,SERáN,2
Soul,ANOS,2
Soul,PASARAS,2
Soul,TUVE,9
Soul,SUEñO,16
Soul,FELIZ,2
Soul,QUISE,3
Soul,HACERLO,2
Soul,CANCIóN,2
Soul,GUITARRA,2
Soul,COGí,2
Soul,PUSE,2
Soul,CORAZóN,3
Soul,CONCENTRé,2
Soul,PENSANDO,2
Soul,VOLARON,2
Soul,PALOMAS,2
Soul,MILAGRO,2
Soul,ESCUCHA,2
Soul,DULCE,2
Soul,BIEN,4
Soul,ESCRIBí,2
Soul,ERA,10
Soul,PLAYA,2
Soul,TIERRA,2
Soul,QUERIDA,2
Soul,ORILLA,2
Soul,MAR,4
Soul,ALLí,2
Soul,ESTABA,2
Soul,CELEBRáNDOSE,2
Soul,GIRA,2
Soul,DEBAJO,2
Soul,PALMAR,3
Soul,ESTABAS,2
Soul,PRECIOSA,2
Soul,TRAJE,2
Soul,SENCILLO,2
Soul,IGUAL,2
Soul,ERAS,2
Soul,NOVIA,2
Soul,MíA,2
Soul,SENTíA,2
Soul,NERVIOSA,2
Soul,ENTRE,3
Soul,MIS,7
Soul,BRAZOS,2
Soul,SUSPIRAR,2
Soul,LOGRé,2
Soul,EMPEñO,2
Soul,BESAR,2
Soul,FELíZ,2
Soul,BAJO,2
Soul,ADIóS,6
Soul,RAZONES,1
Soul,UNOS,1
Soul,AñOS,1
Soul,VALOR,1
Soul,ACOSTUMBRé,1
Soul,TUS,3
Soul,BESOS,4
Soul,PIEL,2
Soul,MIEL,1
Soul,ESPIGA,1
Soul,RISA,1
Soul,SER,6
Soul,SE,21
Soul,QUIEBRA,1
Soul,LLAMO,1
Soul,NOMBRE,1
Soul,VUELVE,1
Soul,HIEDRA,1
Soul,ABRAZA,1
Soul,SUS,5
Soul,RAMAS,1
Soul,ELLA,1
Soul,ESCONDE,1
Soul,TRISTEZA,1
Soul,ALGO,9
Soul,Mí,10
Soul,VA,11
Soul,MURIENDO,3
Soul,SABER,2
Soul,QUé,2
Soul,VAS,3
Soul,QUEDAS,1
Soul,FORMAS,1
Soul,PARTE,1
Soul,CASA,1
Soul,SITIO,2
Soul,PARA,4
Soul,Sé,1
Soul,MAñANA,1
Soul,DESPERTAR,1
Soul,ENCONTRARé,1
Soul,QUIEN,1
Soul,HALLABA,1
Soul,HABRá,1
Soul,VACíO,1
Soul,MUDO,1
Soul,TUVIMOS,1
Soul,AVENTURA,1
Soul,CONTINUó,1
Soul,COMENZó,1
Soul,LOCURA,1
Soul,DISTANCIA,2
Soul,PERDIó,3
Soul,ENAMORé,3
Soul,NUNCA,2
Soul,IMAGINé,2
Soul,FUI,13
Soul,FIEL,3
Soul,AMé,2
Soul,PODER,3
Soul,ETERNO,8
Soul,AMO,5
Soul,VERDAD,5
Soul,SECRETO,14
Soul,QUISISTE,3
Soul,OCULTAR,3
Soul,AUNQUE,4
Soul,HUBIERON,5
Soul,PUROS,4
Soul,SENTIMIENTOS,4
Soul,SUPISTE,3
Soul,VALORAR,3
Soul,CALLAR,3
Soul,SILENCIO,3
Soul,ACEPTAR,4
Soul,EMOCIONES,1
Soul,COMPARTIDAS,1
Soul,ENTREGUé,1
Soul,PASIóN,1
Soul,ROMPISTE,1
Soul,OHH,1
Soul,PIENSO,2
Soul,EXTRAñO,1
Soul,NADA,4
Soul,MAS,11
Soul,ILUSIONé,1
Soul,CALLARLO,1
Soul,OCULTARLO,1
Soul,AY,9
Soul,YA,3
Soul,DECIRTE,1
Soul,HABLEME,2
Soul,CUENTA,2
Soul,VIIIIIIDAAAAA,1
Soul,SABES,4
Soul,MUY,8
Soul,ESTOY,8
Soul,CONVIENCIDA,1
Soul,PUEDES,3
Soul,HAN,7
Soul,ENTENTIES,2
Soul,OLVIDAR,2
Soul,MEEE,1
Soul,SIEMPRE,6
Soul,VOLVERAAAS,1
Soul,OTRA,4
Soul,VEZ,4
Soul,VOLVERAAAAS,1
Soul,SIENTES,4
Soul,RENCOR,2
Soul,TAMPOCO,2
Soul,SENTIR,2
Soul,PEOR,2
Soul,EXTRANO,9
Soul,TAMBIEN,8
Soul,CABE,5
Soul,DUDA,5
Soul,COSTUMBRE,4
Soul,FUERTE,5
Soul,VIDAAA,1
Soul,AREPENTINDA,1
Soul,OLVIDARME,1
Soul,VOLVERAS,2
Soul,VOLVERAAAASSSSS,1
Soul,EXTRANOOOO,1
Soul,COSTUMBREEEE,1
Soul,AMOORRRRRRRRRR,1
Soul,LALALALALALALALALALALALALALAALAALAA,1
Soul,LALALALALALA,1
Soul,REGRESARAS,2
Soul,TENGAS,1
Soul,FIN,1
Soul,AMOOOORRRRR,1
Soul,NEGO,1
Soul,EXTRO,1
Soul,QUERMA,1
Soul,MAQANA,3
Soul,DESDE,1
Soul,VENTANA,1
Soul,VI,1
Soul,MMA,1
Soul,TONADA,2
Soul,ANIDA,1
Soul,SOBRE,1
Soul,RAMAJE,1
Soul,CUERDAS,1
Soul,SU,2
Soul,TRINO,1
Soul,COMIENZA,1
Soul,CAMPESINA,1
Soul,DESPIDE,1
Soul,NEBLINA,1
Soul,LE,3
Soul,ABRE,1
Soul,LOS,2
Soul,OJOS,1
Soul,ANTOJO,1
Soul,RUTINAS,1
Soul,HARA,1
Soul,OSADO,1
Soul,TONO,1
Soul,LLEVE,1
Soul,LABIOS,1
Soul,SALGO,1
Soul,CAMINANDO,1
Soul,ENCONTRARME,1
Soul,ENAMORA,1
Soul,CAMPO,1
Soul,PIES,3
Soul,MIRAS,1
Soul,AYER,1
Soul,AMANECER,1
Soul,PLANTAS,2
Soul,RUEDO,2
Soul,ILOTA,2
Soul,RENDIDA,2
Soul,MIRADA,2
Soul,PIDA,2
Soul,TEMOR,2
Soul,CASI,2
Soul,MIEDO,2
Soul,ANTE,2
Soul,QUEDO,2
Soul,ESTATICA,2
Soul,EMOCION,2
Soul,PIENSAS,2
Soul,CORAZON,4
Soul,ROMPER,2
Soul,HE,2
Soul,ESCLAVA,4
Soul,PASION,4
Soul,EQUIVOCAS,4
Soul,FRESCO,2
Soul,FRAGANTE,2
Soul,CAPULLO,2
Soul,QUEBRANTARE,2
Soul,ORGULLO,2
Soul,MINERO,2
Soul,ROCAS,2
Soul,LUCHA,2
Soul,PROVOCAS,2
Soul,DISPUESTA,2
Soul,ESTO,2
Soul,LUCHAR,2
Soul,ESPUMA,2
Soul,COLERAS,2
Soul,CONFIA,2
Soul,HACES,2
Soul,LLORAR,8
Soul,DIA,2
Soul,HARE,6
Soul,CARIñITO,2
Soul,LINDO,2
Soul,AHRE,2
Soul,DESPUES,2
Soul,TRISTE,14
Soul,ABATIDO,2
Soul,AMORES,2
Soul,VENGAS,2
Soul,RENDIDO,2
Soul,PERDON,2
Soul,PIDIENDO,2
Soul,COLERA,2
Soul,INFINITA,2
Soul,EXCESOS,2
Soul,ESOS,2
Soul,MOMENTOS,2
Soul,INDIGNACION,2
Soul,ARRANCARTE,2
Soul,COMERMELO,3
Soul,REMEDIO,6
Soul,INVENTO,12
Soul,DUENDE,20
Soul,SILVESTRE,2
Soul,TIERNO,2
Soul,DESPIERTA,2
Soul,FLORES,2
Soul,MUSTIAS,2
Soul,HUERTO,2
Soul,HACE,8
Soul,CONTRA,4
Soul,UNIVERSO,4
Soul,DESHACE,4
Soul,RIO,2
Soul,LIRIO,2
Soul,ACABA,2
Soul,RAYO,2
Soul,HUESOS,2
Soul,POQUITO,1
Soul,MUERO,1
Tango,YO,5
Tango,ADIVINO,1
Tango,EL,51
Tango,PARPADEO,1
Tango,DE,66
Tango,LAS,34
Tango,LUCES,1
Tango,QUE,84
Tango,LO,18
Tango,LEJOS,1
Tango,VAN,2
Tango,MARCANDO,1
Tango,MI,32
Tango,RETORNO,1
Tango,SON,1
Tango,MISMAS,1
Tango,ALUMBRARON,1
Tango,CON,36
Tango,SUS,3
Tango,PáLIDOS,1
Tango,REFLEJOS,1
Tango,HONDAS,1
Tango,HORAS,1
Tango,DOLOR,7
Tango,AUNQUE,4
Tango,NO,36
Tango,QUISE,2
Tango,REGRESO,1
Tango,SIEMPRE,8
Tango,SE,9
Tango,VUELVE,2
Tango,AL,25
Tango,PRIMER,1
Tango,AMOR,16
Tango,LA,57
Tango,VIEJA,2
Tango,CALLE,1
Tango,DONDE,1
Tango,ECO,1
Tango,DIJO,1
Tango,TUYA,1
Tango,ES,28
Tango,SU,20
Tango,VIDA,17
Tango,TUYO,1
Tango,QUERER,1
Tango,BAJO,1
Tango,BURLóN,1
Tango,MIRAR,2
Tango,ESTRELLAS,3
Tango,INDIFERENCIA,1
Tango,HOY,2
Tango,ME,22
Tango,VEN,1
Tango,VOLVER,3
Tango,FRENTE,4
Tango,MARCHITA,2
Tango,NIEVES,2
Tango,DEL,19
Tango,TIEMPO,2
Tango,PLATEARON,2
Tango,SIEN,2
Tango,SENTIR,4
Tango,UN,35
Tango,SOPLO,2
Tango,VEINTE,4
Tango,AñOS,2
Tango,NADA,6
Tango,FEBRIL,3
Tango,MIRADA,2
Tango,ERRANTE,2
Tango,EN,22
Tango,SOMBRAS,3
Tango,TE,11
Tango,BUSCA,2
Tango,NOMBRA,2
Tango,VIVIR,9
Tango,ALMA,12
Tango,AFERRADA,2
Tango,DULCE,2
Tango,RECUERDO,2
Tango,LLORO,3
Tango,OTRA,3
Tango,VEZ,3
Tango,TENGO,5
Tango,MIEDO,3
Tango,ENCUENTRO,2
Tango,PASADO,1
Tango,ENFRENTARSE,1
Tango,NOCHES,1
Tango,POBLADAS,1
Tango,RECUERDOS,1
Tango,ENCADENAN,1
Tango,SOñAR,1
Tango,PERO,3
Tango,VIAJERO,1
Tango,HUYE,1
Tango,TARDE,1
Tango,TEMPRANO,1
Tango,DETIENE,1
Tango,ANDAR,3
Tango,OLVIDO,1
Tango,TODO,7
Tango,DESTRUYE,1
Tango,HAYA,1
Tango,MATADO,1
Tango,ILUSIóN,1
Tango,GUARDO,1
Tango,ESCONDIDA,1
Tango,UNA,7
Tango,ESPERANZA,1
Tango,HUMILDE,1
Tango,TODA,3
Tango,FORTUNA,1
Tango,CORAZóN,3
Tango,MUNDO,2
Tango,FUE,3
Tango,SERá,2
Tango,PORQUERíA,1
Tango,YA,6
Tango,Sé,3
Tango,QUINIENTOS,1
Tango,SEIS,1
Tango,DOS,3
Tango,MIL,6
Tango,TAMBIéN,2
Tango,HA,3
Tango,HABIDO,1
Tango,CHORROS,1
Tango,MAQUIáVELOS,1
Tango,ESTAFáOS,1
Tango,CONTENTOS,1
Tango,AMARGAOS,1
Tango,VALORES,1
Tango,DUBLé,1
Tango,SIGLO,2
Tango,DESPLIEGUE,1
Tango,MALDá,1
Tango,INSOLENTE,2
Tango,HAY,8
Tango,QUIEN,2
Tango,NIEGUE,1
Tango,VIVIMOS,1
Tango,REVOLCAOS,1
Tango,MERENGUE,1
Tango,MISMO,7
Tango,LODO,1
Tango,TODOS,2
Tango,MANOSEAOS,1
Tango,RESULTA,1
Tango,SER,2
Tango,DERECHO,3
Tango,TRAIDOR,1
Tango,IGNORANTE,1
Tango,SABIO,1
Tango,CHORRO,1
Tango,GENEROSO,1
Tango,ESTAFADOR,1
Tango,IGUAL,6
Tango,MEJOR,3
Tango,BURRO,1
Tango,GRAN,3
Tango,PROFESOR,1
Tango,APLAZAOS,1
Tango,NI,8
Tango,ESCALAFóN,1
Tango,LOS,6
Tango,INMORALES,1
Tango,NOS,8
Tango,HAN,1
Tango,IGUALA,1
Tango,SI,13
Tango,UNO,1
Tango,VIVE,3
Tango,IMPOSTURA,1
Tango,OTRO,3
Tango,ROBA,1
Tango,AMBICIóN,1
Tango,DA,3
Tango,SEA,1
Tango,CURA,2
Tango,COLCHONERO,1
Tango,REY,1
Tango,BASTOS,1
Tango,CARADURA,1
Tango,POLIZóN,1
Tango,�QUé,1
Tango,FALTA,2
Tango,RESPETO,1
Tango,QUé,1
Tango,ATROPELLO,1
Tango,RAZóN,1
Tango,�CUALQUIERA,1
Tango,SEñOR,1
Tango,CUALQUIERA,1
Tango,LADRóN,1
Tango,MEZCLAO,2
Tango,STAVISKY,1
Tango,DON,2
Tango,BOSCO,1
Tango,MIGNON,1
Tango,CHICHO,1
Tango,NAPOLEóN,1
Tango,CARNERA,1
Tango,SAN,1
Tango,MARTíN,1
Tango,VIDRIERA,1
Tango,IRRESPETUOSA,1
Tango,CAMBALACHES,1
