Artista,Palabra,Cantidad
Danny_Rivera,AIRE,1
Danny_Rivera,FLOR,1
Danny_Rivera,COLOR,3
Danny_Rivera,DEJAR,1
Danny_Rivera,ENTREGARME,1
Danny_Rivera,CORO,1
Danny_Rivera,CONTé,2
Danny_Rivera,FUERON,2
Danny_Rivera,DIEZ,6
Danny_Rivera,LáGRIMAS,4
Danny_Rivera,DERRAMé,2
Danny_Rivera,CUANDO,2
Danny_Rivera,SUPE,2
Danny_Rivera,TE,6
Danny_Rivera,IBAS,2
Danny_Rivera,DEJABAS,2
Danny_Rivera,SANGRANDO,2
Danny_Rivera,POBRE,2
Danny_Rivera,TRATE,2
Danny_Rivera,BROTARA,2
Danny_Rivera,PERO,4
Danny_Rivera,FUE,4
Danny_Rivera,TAN,4
Danny_Rivera,GRANDE,2
Danny_Rivera,PUDE,4
Danny_Rivera,MáS,2
Danny_Rivera,CADA,2
Danny_Rivera,TENDRáS,2
Danny_Rivera,ANO,2
Danny_Rivera,SOLEDAD,2
Danny_Rivera,SERáN,2
Danny_Rivera,ANOS,2
Danny_Rivera,PASARAS,2
Danny_Rivera,TUVE,2
Danny_Rivera,SUEñO,8
Danny_Rivera,FELIZ,2
Danny_Rivera,QUISE,2
Danny_Rivera,HACERLO,2
Danny_Rivera,CANCIóN,2
Danny_Rivera,GUITARRA,2
Danny_Rivera,COGí,2
Danny_Rivera,PUSE,2
Danny_Rivera,CORAZóN,2
Danny_Rivera,CONCENTRé,2
Danny_Rivera,PENSANDO,2
Danny_Rivera,VOLARON,2
Danny_Rivera,PALOMAS,2
Danny_Rivera,MILAGRO,2
Danny_Rivera,ESCUCHA,2
Danny_Rivera,DULCE,2
Danny_Rivera,BIEN,2
Danny_Rivera,ESCRIBí,2
Danny_Rivera,ERA,10
Danny_Rivera,PLAYA,2
Danny_Rivera,TIERRA,2
Danny_Rivera,QUERIDA,2
Danny_Rivera,ORILLA,2
Danny_Rivera,MAR,2
Danny_Rivera,ALLí,2
Danny_Rivera,ESTABA,2
Danny_Rivera,CELEBRáNDOSE,2
Danny_Rivera,GIRA,2
Danny_Rivera,DEBAJO,2
Danny_Rivera,PALMAR,3
Danny_Rivera,ESTABAS,2
Danny_Rivera,PRECIOSA,2
Danny_Rivera,TRAJE,2
Danny_Rivera,SENCILLO,2
Danny_Rivera,IGUAL,2
Danny_Rivera,ERAS,2
Danny_Rivera,NOVIA,2
Danny_Rivera,MíA,2
Danny_Rivera,SENTíA,2
Danny_Rivera,NERVIOSA,2
Danny_Rivera,ENTRE,2
Danny_Rivera,MIS,2
Danny_Rivera,BRAZOS,2
Danny_Rivera,SUSPIRAR,2
Danny_Rivera,LOGRé,2
Danny_Rivera,EMPEñO,2
Danny_Rivera,BESAR,2
Danny_Rivera,FELíZ,2
Danny_Rivera,BAJO,1
India,UN,3
India,ADIóS,6
India,SIN,2
India,RAZONES,1
India,UNOS,1
India,AñOS,1
India,VALOR,1
India,ME,12
India,ACOSTUMBRé,1
India,TUS,1
India,BESOS,1
India,TU,35
India,PIEL,1
India,COLOR,1
India,DE,22
India,MIEL,1
India,LA,8
India,ESPIGA,1
India,CUERPO,1
India,RISA,1
India,SER,4
India,MI,23
India,VOZ,1
India,SE,10
India,QUIEBRA,1
India,CUANDO,1
India,TE,28
India,LLAMO,1
India,NOMBRE,1
India,VUELVE,1
India,HIEDRA,1
India,QUE,46
India,ABRAZA,1
India,ENTRE,1
India,SUS,1
India,RAMAS,1
India,ELLA,1
India,ESCONDE,1
India,TRISTEZA,1
India,ALGO,9
India,Mí,10
India,VA,3
India,MURIENDO,3
India,QUIERO,4
India,VIVIR,4
India,SABER,2
India,POR,7
India,QUé,2
India,VAS,3
India,AMOR,45
India,PERO,4
India,QUEDAS,1
India,PORQUE,5
India,FORMAS,1
India,PARTE,1
India,EN,6
India,CASA,1
India,ALMA,2
India,HAY,1
India,SITIO,2
India,PARA,1
India,TI,4
India,Sé,1
India,MAñANA,1
India,AL,2
India,DESPERTAR,1
India,NO,19
India,ENCONTRARé,1
India,QUIEN,1
India,HALLABA,1
India,HABRá,1
India,VACíO,1
India,GRANDE,1
India,MUDO,1
India,COMO,6
India,EL,9
India,TUVIMOS,1
India,UNA,6
India,NOCHE,1
India,AVENTURA,1
India,TIEMPO,2
India,CONTINUó,1
India,LO,3
India,COMENZó,1
India,LOCURA,1
India,DISTANCIA,2
India,PERDIó,3
India,ENAMORé,3
India,NUNCA,2
India,IMAGINé,2
India,FUI,13
India,CONTIGO,3
India,FIEL,3
India,AMé,2
India,CON,5
India,TODO,3
India,PODER,3
India,PUDE,3
India,ETERNO,8
India,AMO,5
India,VERDAD,5
India,SOLO,12
India,SECRETO,14
India,QUISISTE,3
India,OCULTAR,3
India,AUNQUE,4
India,HUBIERON,5
India,PUROS,4
India,SENTIMIENTOS,4
India,SUPISTE,3
India,VALORAR,3
India,TUVE,7
India,CALLAR,3
India,AMAR,3
India,SILENCIO,3
India,TENGO,4
India,ACEPTAR,4
India,ERES,3
India,EMOCIONES,1
India,COMPARTIDAS,1
India,ENTREGUé,1
India,PASIóN,1
India,ROMPISTE,1
India,CORAZóN,1
India,OHH,1
India,PIENSO,2
India,EXTRAñO,1
India,ESO,4
India,NADA,4
India,MAS,10
India,YO,8
India,ILUSIONé,1
India,CALLARLO,1
India,OCULTARLO,1
India,AY,1
India,YA,3
India,PUEDO,1
India,MáS,1
India,DECIRTE,1
India,QUISE,1
India,HABLEME,2
India,CUENTA,2
India,VIIIIIIDAAAAA,1
India,SABES,2
India,MUY,2
India,BIEN,2
India,ESTOY,2
India,CONVIENCIDA,1
India,PUEDES,3
India,HAN,7
India,ENTENTIES,2
India,OLVIDAR,2
India,MEEE,1
India,SIEMPRE,4
India,VOLVERAAAS,1
India,OTRA,4
India,VEZ,4
India,VOLVERAAAAS,1
India,SIENTES,4
India,RENCOR,2
India,TAMPOCO,2
India,SENTIR,2
India,ES,9
India,PEOR,2
India,EXTRANO,9
India,TAMBIEN,2
India,CABE,5
India,DUDA,5
India,COSTUMBRE,4
India,FUERTE,5
India,VIDAAA,1
India,AREPENTINDA,1
India,OLVIDARME,1
India,VOLVERAS,2
India,VOLVERAAAASSSSS,1
India,EXTRANOOOO,1
India,COSTUMBREEEE,1
India,AMOORRRRRRRRRR,1
India,LALALALALALALALALALALALALALAALAALAA,1
India,LALALALALALA,1
India,REGRESARAS,2
India,TENGAS,1
India,OTRO,1
India,FIN,1
India,AMOOOORRRRR,1
India,NEGO,1
India,EXTRO,1
Albita,SUPE,1
Albita,AMOR,9
Albita,QUE,15
Albita,TE,13
Albita,QUERMA,1
Albita,COMO,8
Albita,EL,29
Albita,SOL,1
Albita,LA,12
Albita,MAQANA,3
Albita,DESDE,1
Albita,POR,3
Albita,VENTANA,1
Albita,DE,21
Albita,TU,12
Albita,VIDA,1
Albita,VI,1
Albita,MMA,1
Albita,UNA,5
Albita,TONADA,2
Albita,SE,11
Albita,ANIDA,1
Albita,SOBRE,1
Albita,RAMAJE,1
Albita,CUERDAS,1
Albita,CON,8
Albita,SU,2
Albita,TRINO,1
Albita,COMIENZA,1
Albita,CAMPESINA,1
Albita,DESPIDE,1
Albita,NEBLINA,1
Albita,LE,3
Albita,ABRE,1
Albita,CAMINO,1
Albita,LOS,2
Albita,OJOS,1
Albita,ES,7
Albita,UN,16
Albita,ANTOJO,1
Albita,RUTINAS,1
Albita,VIENTO,5
Albita,HARA,1
Albita,MAS,1
Albita,OSADO,1
Albita,ACUERDO,1
Albita,AL,1
Albita,TONO,1
Albita,LLEVE,1
Albita,EN,12
Albita,PIEL,1
Albita,YO,21
Albita,LABIOS,1
Albita,SALGO,1
Albita,CAMINANDO,1
Albita,ENCONTRARME,1
Albita,ME,28
Albita,ENAMORA,1
Albita,TODO,1
Albita,CAMPO,1
Albita,LO,4
Albita,SIENTO,2
Albita,BAJO,1
Albita,MIS,5
Albita,PIES,3
Albita,SI,7
Albita,MIRAS,1
Albita,AYER,1
Albita,AMANECER,1
Albita,HEAD,2
Albita,PORQUE,4
Albita,TUS,2
Albita,PLANTAS,2
Albita,RUEDO,2
Albita,ILOTA,2
Albita,RENDIDA,2
Albita,MIRADA,2
Albita,PIDA,2
Albita,TEMOR,2
Albita,CASI,2
Albita,MIEDO,2
Albita,ANTE,2
Albita,TI,2
Albita,QUEDO,2
Albita,ESTATICA,2
Albita,EMOCION,2
Albita,PIENSAS,2
Albita,MI,27
Albita,CORAZON,4
Albita,VA,8
Albita,PECHO,2
Albita,ROMPER,2
Albita,SIEMPRE,2
Albita,HE,2
Albita,SER,2
Albita,ESCLAVA,4
Albita,PASION,4
Albita,ALMA,6
Albita,EQUIVOCAS,4
Albita,FRESCO,2
Albita,FRAGANTE,2
Albita,CAPULLO,2
Albita,QUEBRANTARE,2
Albita,ORGULLO,2
Albita,MINERO,2
Albita,LAS,4
Albita,ROCAS,2
Albita,LUCHA,2
Albita,PROVOCAS,2
Albita,DISPUESTA,2
Albita,ESTO,2
Albita,LUCHAR,2
Albita,ERES,2
Albita,ESPUMA,2
Albita,MAR,2
Albita,SUS,4
Albita,COLERAS,2
Albita,CONFIA,2
Albita,HACES,2
Albita,LLORAR,8
Albita,PERO,2
Albita,DIA,2
Albita,TAMBIEN,6
Albita,HARE,6
Albita,CARIñITO,2
Albita,LINDO,2
Albita,AHRE,2
Albita,DESPUES,2
Albita,CUANDO,10
Albita,TRISTE,14
Albita,ABATIDO,2
Albita,AMORES,2
Albita,VENGAS,2
Albita,RENDIDO,2
Albita,PERDON,2
Albita,PIDIENDO,2
Albita,COLERA,2
Albita,INFINITA,2
Albita,EXCESOS,2
Albita,SABES,2
Albita,ESOS,2
Albita,MOMENTOS,2
Albita,INDIGNACION,2
Albita,ARRANCARTE,2
Albita,PARA,3
Albita,COMERMELO,3
Albita,BESOS,3
Albita,MASTER,2
Albita,ESTOY,6
Albita,MUY,6
Albita,SIN,6
Albita,REMEDIO,6
Albita,INVENTO,12
Albita,DUENDE,20
Albita,SUEñO,8
Albita,SILVESTRE,2
Albita,TIERNO,2
Albita,DESPIERTA,2
Albita,FLORES,2
Albita,MUSTIAS,2
Albita,HUERTO,2
Albita,HACE,8
Albita,CONTRA,4
Albita,UNIVERSO,4
Albita,DESHACE,4
Albita,CUERPO,4
Albita,AY,8
Albita,RIO,2
Albita,TIEMPO,2
Albita,LIRIO,2
Albita,ACABA,2
Albita,RAYO,2
Albita,LUZ,2
Albita,HUESOS,2
Albita,POQUITO,1
Albita,MUERO,1
Carlos_Gardel,YO,3
Carlos_Gardel,ADIVINO,1
Carlos_Gardel,EL,30
Carlos_Gardel,PARPADEO,1
Carlos_Gardel,DE,29
Carlos_Gardel,LAS,15
Carlos_Gardel,LUCES,1
Carlos_Gardel,QUE,51
Carlos_Gardel,LO,7
Carlos_Gardel,LEJOS,1
Carlos_Gardel,VAN,2
Carlos_Gardel,MARCANDO,1
Carlos_Gardel,MI,19
Carlos_Gardel,RETORNO,1
Carlos_Gardel,SON,1
Carlos_Gardel,MISMAS,1
Carlos_Gardel,ALUMBRARON,1
Carlos_Gardel,CON,11
Carlos_Gardel,SUS,2
Carlos_Gardel,PáLIDOS,1
Carlos_Gardel,REFLEJOS,1
Carlos_Gardel,HONDAS,1
Carlos_Gardel,HORAS,1
Carlos_Gardel,DOLOR,2
Carlos_Gardel,AUNQUE,2
Carlos_Gardel,NO,15
Carlos_Gardel,QUISE,1
Carlos_Gardel,REGRESO,1
Carlos_Gardel,SIEMPRE,3
Carlos_Gardel,SE,5
Carlos_Gardel,VUELVE,2
Carlos_Gardel,AL,3
Carlos_Gardel,PRIMER,1
Carlos_Gardel,AMOR,9
Carlos_Gardel,LA,24
Carlos_Gardel,VIEJA,2
Carlos_Gardel,CALLE,1
Carlos_Gardel,DONDE,1
Carlos_Gardel,ECO,1
Carlos_Gardel,DIJO,1
Carlos_Gardel,TUYA,1
Carlos_Gardel,ES,18
Carlos_Gardel,SU,14
Carlos_Gardel,VIDA,7
Carlos_Gardel,TUYO,1
Carlos_Gardel,QUERER,1
Carlos_Gardel,BAJO,1
Carlos_Gardel,BURLóN,1
Carlos_Gardel,MIRAR,2
Carlos_Gardel,ESTRELLAS,3
Carlos_Gardel,INDIFERENCIA,1
Carlos_Gardel,HOY,2
Carlos_Gardel,ME,7
Carlos_Gardel,VEN,1
Carlos_Gardel,VOLVER,3
Carlos_Gardel,FRENTE,2
Carlos_Gardel,MARCHITA,2
Carlos_Gardel,NIEVES,2
Carlos_Gardel,DEL,5
Carlos_Gardel,TIEMPO,2
Carlos_Gardel,PLATEARON,2
Carlos_Gardel,SIEN,2
Carlos_Gardel,SENTIR,4
Carlos_Gardel,UN,22
Carlos_Gardel,SOPLO,2
Carlos_Gardel,VEINTE,4
Carlos_Gardel,AñOS,2
Carlos_Gardel,NADA,3
Carlos_Gardel,FEBRIL,3
Carlos_Gardel,MIRADA,2
Carlos_Gardel,ERRANTE,2
Carlos_Gardel,EN,13
Carlos_Gardel,SOMBRAS,2
Carlos_Gardel,TE,5
Carlos_Gardel,BUSCA,2
Carlos_Gardel,NOMBRA,2
Carlos_Gardel,VIVIR,4
Carlos_Gardel,ALMA,3
Carlos_Gardel,AFERRADA,2
Carlos_Gardel,DULCE,2
Carlos_Gardel,RECUERDO,2
Carlos_Gardel,LLORO,2
Carlos_Gardel,OTRA,3
Carlos_Gardel,VEZ,3
Carlos_Gardel,TENGO,2
Carlos_Gardel,MIEDO,2
Carlos_Gardel,ENCUENTRO,1
Carlos_Gardel,PASADO,1
Carlos_Gardel,ENFRENTARSE,1
Carlos_Gardel,NOCHES,1
Carlos_Gardel,POBLADAS,1
Carlos_Gardel,RECUERDOS,1
Carlos_Gardel,ENCADENAN,1
Carlos_Gardel,SOñAR,1
Carlos_Gardel,PERO,2
Carlos_Gardel,VIAJERO,1
Carlos_Gardel,HUYE,1
Carlos_Gardel,TARDE,1
Carlos_Gardel,TEMPRANO,1
Carlos_Gardel,DETIENE,1
Carlos_Gardel,ANDAR,1
Carlos_Gardel,OLVIDO,1
Carlos_Gardel,TODO,4
Carlos_Gardel,DESTRUYE,1
Carlos_Gardel,HAYA,1
Carlos_Gardel,MATADO,1
Carlos_Gardel,ILUSIóN,1
Carlos_Gardel,GUARDO,1
Carlos_Gardel,ESCONDIDA,1
Carlos_Gardel,UNA,3
Carlos_Gardel,ESPERANZA,1
Carlos_Gardel,HUMILDE,1
Carlos_Gardel,TODA,1
Carlos_Gardel,FORTUNA,1
Carlos_Gardel,CORAZóN,3
Carlos_Gardel,MUNDO,1
Carlos_Gardel,FUE,2
Carlos_Gardel,SERá,2
Carlos_Gardel,PORQUERíA,1
Carlos_Gardel,YA,3
Carlos_Gardel,Sé,1
Carlos_Gardel,QUINIENTOS,1
Carlos_Gardel,SEIS,1
Carlos_Gardel,DOS,2
Carlos_Gardel,MIL,1
Carlos_Gardel,TAMBIéN,1
Carlos_Gardel,HA,2
Carlos_Gardel,HABIDO,1
Carlos_Gardel,CHORROS,1
Carlos_Gardel,MAQUIáVELOS,1
Carlos_Gardel,ESTAFáOS,1
Carlos_Gardel,CONTENTOS,1
Carlos_Gardel,AMARGAOS,1
Carlos_Gardel,VALORES,1
Carlos_Gardel,DUBLé,1
Carlos_Gardel,SIGLO,2
Carlos_Gardel,DESPLIEGUE,1
Carlos_Gardel,MALDá,1
Carlos_Gardel,INSOLENTE,1
Carlos_Gardel,HAY,2
Carlos_Gardel,QUIEN,1
Carlos_Gardel,NIEGUE,1
Carlos_Gardel,VIVIMOS,1
Carlos_Gardel,REVOLCAOS,1
Carlos_Gardel,MERENGUE,1
Carlos_Gardel,MISMO,5
Carlos_Gardel,LODO,1
Carlos_Gardel,TODOS,1
Carlos_Gardel,MANOSEAOS,1
Carlos_Gardel,RESULTA,1
Carlos_Gardel,SER,1
Carlos_Gardel,DERECHO,1
Carlos_Gardel,TRAIDOR,1
Carlos_Gardel,IGNORANTE,1
Carlos_Gardel,SABIO,1
Carlos_Gardel,CHORRO,1
Carlos_Gardel,GENEROSO,1
Carlos_Gardel,ESTAFADOR,1
Carlos_Gardel,IGUAL,3
Carlos_Gardel,MEJOR,2
Carlos_Gardel,BURRO,1
Carlos_Gardel,GRAN,1
Carlos_Gardel,PROFESOR,1
Carlos_Gardel,APLAZAOS,1
Carlos_Gardel,NI,7
Carlos_Gardel,ESCALAFóN,1
Carlos_Gardel,LOS,6
Carlos_Gardel,INMORALES,1
Carlos_Gardel,NOS,4
Carlos_Gardel,HAN,1
Carlos_Gardel,IGUALA,1
Carlos_Gardel,SI,6
Carlos_Gardel,UNO,1
Carlos_Gardel,VIVE,2
Carlos_Gardel,IMPOSTURA,1
Carlos_Gardel,OTRO,3
Carlos_Gardel,ROBA,1
Carlos_Gardel,AMBICIóN,1
Carlos_Gardel,DA,1
Carlos_Gardel,SEA,1
Carlos_Gardel,CURA,2
Carlos_Gardel,COLCHONERO,1
Carlos_Gardel,REY,1
Carlos_Gardel,BASTOS,1
Carlos_Gardel,CARADURA,1
Carlos_Gardel,POLIZóN,1
Carlos_Gardel,�QUé,1
Carlos_Gardel,FALTA,1
Carlos_Gardel,RESPETO,1
Carlos_Gardel,QUé,1
Carlos_Gardel,ATROPELLO,1
Carlos_Gardel,RAZóN,1
Carlos_Gardel,�CUALQUIERA,1
Carlos_Gardel,SEñOR,1
Carlos_Gardel,CUALQUIERA,1
Carlos_Gardel,LADRóN,1
Carlos_Gardel,MEZCLAO,2
Carlos_Gardel,STAVISKY,1
Carlos_Gardel,DON,2
Carlos_Gardel,BOSCO,1
Carlos_Gardel,MIGNON,1
Carlos_Gardel,CHICHO,1
Carlos_Gardel,NAPOLEóN,1
Carlos_Gardel,CARNERA,1
Carlos_Gardel,SAN,1
Carlos_Gardel,MARTíN,1
Carlos_Gardel,VIDRIERA,1
Carlos_Gardel,IRRESPETUOSA,1
Carlos_Gardel,CAMBALACHES,1
Carlos_Gardel,HERIDA,2
Carlos_Gardel,POR,3
Carlos_Gardel,SABLE,1
Carlos_Gardel,SIN,2
Carlos_Gardel,REMACHE,1
Carlos_Gardel,VE,1
Carlos_Gardel,LLORAR,1
Carlos_Gardel,BIBLIA,1
Carlos_Gardel,CONTRA,1
Carlos_Gardel,BANDONEóN,2
Carlos_Gardel,CAMBALACHE,1
Carlos_Gardel,PROBLEMáTICO,1
Carlos_Gardel,LLORA,2
Carlos_Gardel,MAMA,1
Carlos_Gardel,AFANA,1
Carlos_Gardel,GIL,1
Carlos_Gardel,DALE,2
Carlos_Gardel,NOMáS,1
Carlos_Gardel,VA,1
Carlos_Gardel,ALLá,1
Carlos_Gardel,HORNO,1
Carlos_Gardel,VAMO,1
Carlos_Gardel,ENCONTRAR,1
Carlos_Gardel,PIENSES,1
Carlos_Gardel,MáS,6
Carlos_Gardel,SENTATE,1
Carlos_Gardel,LAO,1
Carlos_Gardel,NADIE,1
Carlos_Gardel,IMPORTA,1
Carlos_Gardel,NACISTE,1
Carlos_Gardel,HONRAO,1
Carlos_Gardel,LABURA,1
Carlos_Gardel,NOCHE,5
Carlos_Gardel,DíA,5
Carlos_Gardel,COMO,5
Carlos_Gardel,BUEY,1
Carlos_Gardel,OTROS,1
Carlos_Gardel,MATA,1
Carlos_Gardel,ESTá,1
Carlos_Gardel,FUERA,1
Carlos_Gardel,LEY,1
Carlos_Gardel,ACARICIA,1
Carlos_Gardel,ENSUEñO,1
Carlos_Gardel,SUAVE,1
Carlos_Gardel,MURMULLO,1
Carlos_Gardel,TU,4
Carlos_Gardel,SUSPIRAR,1
Carlos_Gardel,RíE,1
Carlos_Gardel,TUS,1
Carlos_Gardel,OJOS,1
Carlos_Gardel,NEGROS,1
Carlos_Gardel,QUIEREN,1
Carlos_Gardel,MíO,1
Carlos_Gardel,AMPARO,1
Carlos_Gardel,RISA,3
Carlos_Gardel,LEVE,1
Carlos_Gardel,CANTAR,1
Carlos_Gardel,ELLA,1
Carlos_Gardel,AQUIETA,1
Carlos_Gardel,OLVIDA,1
Carlos_Gardel,QUIERAS,5
Carlos_Gardel,ROSA,1
Carlos_Gardel,ENGALANA,1
Carlos_Gardel,VESTIRá,1
Carlos_Gardel,FIESTA,1
Carlos_Gardel,COLOR,1
Carlos_Gardel,VIENTO,1
Carlos_Gardel,CAMPANAS,1
Carlos_Gardel,DIRáN,1
Carlos_Gardel,ERES,2
Carlos_Gardel,MíA,2
Carlos_Gardel,LOCAS,1
Carlos_Gardel,FONTANAS,1
Carlos_Gardel,CONTARáN,1
Carlos_Gardel,DESDE,3
Carlos_Gardel,AZUL,1
Carlos_Gardel,CIELO,1
Carlos_Gardel,CELOSAS,1
Carlos_Gardel,MIRARáN,1
Carlos_Gardel,PASAR,1
Carlos_Gardel,RAYO,1
Carlos_Gardel,MISTERIOSO,1
Carlos_Gardel,HARá,1
Carlos_Gardel,NIDO,1
Carlos_Gardel,PELO,1
Carlos_Gardel,LUCIERNAGAS,1
Carlos_Gardel,CURIOSAS,1
Carlos_Gardel,VERáN,1
Carlos_Gardel,CONSUELO,1
Carlos_Gardel,HABRá,1
Carlos_Gardel,ARMONíA,1
Carlos_Gardel,CLARA,1
Carlos_Gardel,AURORA,1
Carlos_Gardel,ALEGRE,1
Carlos_Gardel,MANANTIAL,1
Carlos_Gardel,TRAERá,1
Carlos_Gardel,QUIETA,1
Carlos_Gardel,BRISA,1
Carlos_Gardel,RUMOR,1
Carlos_Gardel,MELODíA,1
Carlos_Gardel,DARáN,1
Carlos_Gardel,FUENTES,1
Carlos_Gardel,CANTO,1
Carlos_Gardel,CRISTAL,1
Carlos_Gardel,ENDULZARá,1
Carlos_Gardel,CUERDAS,1
Carlos_Gardel,PáJARO,1
Carlos_Gardel,CANTOR,1
Carlos_Gardel,FLORECERá,1
Carlos_Gardel,EXISTIRá,1
Carlos_Gardel,QUIERO,5
Carlos_Gardel,EMBORRACHAR,2
Carlos_Gardel,PARA,5
Carlos_Gardel,APAGAR,1
Carlos_Gardel,LOCO,1
Carlos_Gardel,SUFRIR,1
Carlos_Gardel,AQUí,2
Carlos_Gardel,VENGO,1
Carlos_Gardel,ESO,1
Carlos_Gardel,PA,1
Carlos_Gardel,BORRAR,1
Carlos_Gardel,ANTIGUOS,1
Carlos_Gardel,BESOS,2
Carlos_Gardel,BOCA,3
Carlos_Gardel,FLOR,1
Carlos_Gardel,PORQUé,1
Carlos_Gardel,CAUSE,1
Carlos_Gardel,ESA,1
Carlos_Gardel,CRUEL,1
Carlos_Gardel,PREOCUPACIóN,1
Carlos_Gardel,COPA,1
Carlos_Gardel,ALZAR,1
Carlos_Gardel,OLVIDAR,1
Carlos_Gardel,OBSTINACIóN,1
Carlos_Gardel,VUELVO,1
Carlos_Gardel,RECORDAR,1
Carlos_Gardel,NOSTALGIA,2
Carlos_Gardel,ESCUCHAR,2
Carlos_Gardel,LOCA,2
Carlos_Gardel,JUNTO,2
Carlos_Gardel,FUEGO,2
Carlos_Gardel,RESPIRACIóN,2
Carlos_Gardel,ANGUSTIA,2
Carlos_Gardel,SENTIRME,2
Carlos_Gardel,ABANDONADO,2
Carlos_Gardel,PENSAR,2
Carlos_Gardel,LADO,2
Carlos_Gardel,PRONTO,4
Carlos_Gardel,LE,2
Carlos_Gardel,HABLARá,2
Carlos_Gardel,�HERMANO,2
Carlos_Gardel,REBAJARME,2
Carlos_Gardel,PEDIRLE,2
Carlos_Gardel,LLORARLE,1
Carlos_Gardel,DECIRLE,2
Carlos_Gardel,PUEDO,2
Carlos_Gardel,TRISTE,3
Carlos_Gardel,SOLEDAD,2
Carlos_Gardel,VERé,2
Carlos_Gardel,CAER,2
Carlos_Gardel,ROSAS,2
Carlos_Gardel,MUERTAS,2
Carlos_Gardel,JUVENTUD,2
Carlos_Gardel,GIME,1
Carlos_Gardel,TANGO,1
Carlos_Gardel,GRIS,1
Carlos_Gardel,QUIZáS,1
Carlos_Gardel,TI,1
Carlos_Gardel,HIERA,1
Carlos_Gardel,ALGúN,1
Carlos_Gardel,SENTIMENTAL,1
Carlos_Gardel,FANTOCHE,1
Carlos_Gardel,SOLO,1
Carlos_Gardel,ESTA,1
Carlos_Gardel,NEGRA,1
Carlos_Gardel,COPAS,1
Carlos_Gardel,TRAEN,1
Carlos_Gardel,CONSUELOS,1
Carlos_Gardel,ESTOY,1
Carlos_Gardel,MIS,1
Carlos_Gardel,DESVELOS,1
Carlos_Gardel,AHOGARLAS,1
Carlos_Gardel,DESPUéS,1
Carlos_Gardel,PODER,1
Carlos_Gardel,BRINDAR,1
Carlos_Gardel,FRACASOS,1
Carlos_Gardel,ROGARLE,1
Eladia_Blázquez,MIREMOS,1
Eladia_Blázquez,ESTE,2
Eladia_Blázquez,ESPEJO,1
Eladia_Blázquez,BRUñIDO,1
Eladia_Blázquez,RELUCIENTE,1
Eladia_Blázquez,SIN,8
Eladia_Blázquez,EL,9
Eladia_Blázquez,ENGRUPE,1
Eladia_Blázquez,FALSO,1
Eladia_Blázquez,DE,22
Eladia_Blázquez,UNA,3
Eladia_Blázquez,MENTIRA,1
Eladia_Blázquez,MáS,9
Eladia_Blázquez,VAMOS,1
Eladia_Blázquez,ENCONTRARNOS,1
Eladia_Blázquez,CON,18
Eladia_Blázquez,TODA,2
Eladia_Blázquez,NUESTRA,5
Eladia_Blázquez,GENTE,2
Eladia_Blázquez,MIRáNDONOS,1
Eladia_Blázquez,FRENTE,2
Eladia_Blázquez,ROPA,1
Eladia_Blázquez,DISFRAZ,1
Eladia_Blázquez,CARGA,1
Eladia_Blázquez,PESADA,1
Eladia_Blázquez,PROBLEMAS,1
Eladia_Blázquez,HAGAMOS,1
Eladia_Blázquez,UN,3
Eladia_Blázquez,TEOREMA,1
Eladia_Blázquez,REALIDAD,1
Eladia_Blázquez,�PERDAMOS,1
Eladia_Blázquez,TODO,2
Eladia_Blázquez,VENTO,1
Eladia_Blázquez,LA,24
Eladia_Blázquez,TORRE,1
Eladia_Blázquez,ALFIL,1
Eladia_Blázquez,�EN,1
Eladia_Blázquez,ESCRACHAMIENTO,1
Eladia_Blázquez,PERFIL,1
Eladia_Blázquez,�COMO,2
Eladia_Blázquez,SOMOS,5
Eladia_Blázquez,SENSIBLEROS,1
Eladia_Blázquez,BONACHONES,1
Eladia_Blázquez,COMPRADORES,1
Eladia_Blázquez,BUZONES,1
Eladia_Blázquez,POR,7
Eladia_Blázquez,CREER,1
Eladia_Blázquez,EN,8
Eladia_Blázquez,AMOR,2
Eladia_Blázquez,TENDENCIA,1
Eladia_Blázquez,AL,16
Eladia_Blázquez,MELODRAMA,1
Eladia_Blázquez,ENREDARNOS,1
Eladia_Blázquez,TRAMA,1
Eladia_Blázquez,VIVIR,5
Eladia_Blázquez,FICCIóN,1
Eladia_Blázquez,�TAL,1
Eladia_Blázquez,COMO,4
Eladia_Blázquez,NIñO,1
Eladia_Blázquez,ACOBARDADO,1
Eladia_Blázquez,ANDADOR,1
Eladia_Blázquez,GASTADO,1
Eladia_Blázquez,TEMOR,1
Eladia_Blázquez,ECHARSE,1
Eladia_Blázquez,ANDAR,1
Eladia_Blázquez,CHANTAS,1
Eladia_Blázquez,FONDO,2
Eladia_Blázquez,SOLIDARIOS,1
Eladia_Blázquez,MUY,2
Eladia_Blázquez,OTARIOS,1
Eladia_Blázquez,PIOLAS,1
Eladia_Blázquez,ACá,1
Eladia_Blázquez,�VAMOS,1
Eladia_Blázquez,APRENDAMOS,1
Eladia_Blázquez,PRONTO,1
Eladia_Blázquez,TOMO,1
Eladia_Blázquez,ASUMIRNOS,1
Eladia_Blázquez,NO,10
Eladia_Blázquez,NUNCA,1
Eladia_Blázquez,�NOS,1
Eladia_Blázquez,GUSTA,2
Eladia_Blázquez,HACER,1
Eladia_Blázquez,LAS,15
Eladia_Blázquez,LEYES,1
